player_name,pitch_type,game_year,release_speed,effective_speed,release_extension,description,release_spin_rate,estimated_woba_using_speedangle,woba_value,woba_denom
"López, Pablo",FF,2020,95.6,96.5,6.8,foul,2172,,,
"Scrubb, Andre",FC,2020,94.9,94.8,6,foul,2404,,,
"Kelly, Joe",SI,2020,96.7,96.2,5.9,foul,2250,,,
"Cessa, Luis",FF,2020,94.1,93,5.8,hit_into_play,2341,0.541,0,1
"Hendriks, Liam",FF,2020,95.8,96.3,6.6,hit_into_play,2573,0.842,0.9,1
"Jansen, Kenley",SI,2020,90.3,92.3,7.4,foul,2269,,,
"Nelson, Nick",FF,2020,97.0,96.4,6.2,foul,2093,,,
"McClanahan, Shane",FF,2020,97.9,98.4,6.7,hit_into_play,2103,0.156,0,1
"Morton, Charlie",SI,2020,95.4,95.4,6.3,foul,2316,,,
"Jansen, Kenley",FC,2020,88.5,90.6,7.4,foul,2436,,,
"Boxberger, Brad",FF,2020,92.1,91.2,5.8,foul,2453,,,
"Hendriks, Liam",FF,2020,97.3,98.2,6.8,hit_into_play,2426,0.157,0,1
"Smith, Will",FF,2020,94.4,94.2,6.1,hit_into_play,2195,0.126,0,1
"McClanahan, Shane",FF,2020,98.7,98.9,6.5,foul,2188,,,
"Urquidy, José",FF,2020,94.6,94,5.8,foul,2221,,,
"Altavilla, Dan",FF,2020,100.1,98.9,5.5,swinging_strike,2133,,0,1
"James, Josh",FF,2020,98.9,99.8,6.6,foul,2323,,,
"Diekman, Jake",FF,2020,96.4,96.4,6.3,swinging_strike,2342,,,
"Treinen, Blake",FC,2020,94.4,93.3,5.6,swinging_strike,2668,,,
"Melancon, Mark",FC,2020,92.0,91.7,6.2,swinging_strike,2382,,0,1
"Diekman, Jake",SI,2020,95.8,96.2,6.3,hit_into_play,2174,0.389,0,1
"Pagán, Emilio",FC,2020,86.7,87,6.4,hit_into_play,2227,0.632,0,1
"Morton, Charlie",FF,2020,96.4,96.5,6.4,hit_into_play,2517,0,0,1
"Kershaw, Clayton",FF,2020,91.8,92.1,6.5,hit_into_play,2484,0.45,0.9,1
"James, Josh",FF,2020,99.1,99.6,6.6,hit_into_play,2431,0.124,0,1
"Tanaka, Masahiro",FF,2020,93.5,93.2,6,foul_tip,2249,,0,1
"Scrubb, Andre",FC,2020,96.6,96.3,6.1,hit_into_play,2361,0.772,0.9,1
"Castillo, Diego",SI,2020,98.3,97.1,5.6,hit_into_play,2014,0.078,0,1
"James, Josh",FF,2020,98.3,98.5,6.5,foul,2297,,,
"Nelson, Nick",FF,2020,96.3,96.3,6.4,hit_into_play,2114,0.12,0,1
"López, Pablo",FF,2020,94.4,95,6.5,swinging_strike,2118,,,
"Pagán, Emilio",FC,2020,86.7,87.2,6.5,swinging_strike,2223,,,
"Bleier, Richard",SI,2020,91.4,92,6.8,hit_into_play,2040,0.342,0,1
"Curtiss, John",FF,2020,95.0,95.1,6.4,hit_into_play,2354,0.225,0,1
"Jansen, Kenley",SI,2020,91.0,0,,foul,2244,,,
"Taylor, Blake",FF,2020,93.0,93.4,6.4,hit_into_play,2247,0.036,0,1
"Green, Chad",FF,2020,95.6,95.9,6.5,foul,2528,,,
"Urquidy, José",FF,2020,94.9,94.2,5.8,swinging_strike,2224,,,
"Kelly, Joe",SI,2020,96.2,96,6.3,foul,2185,,,
"McClanahan, Shane",FF,2020,97.6,98.4,6.6,hit_into_play,2143,1.946,2,1
"Morton, Charlie",FC,2020,88.9,89.3,6.3,foul,2505,,,
"Bleier, Richard",SI,2020,90.7,91.9,7.1,hit_into_play,1924,0.226,0,1
"Taylor, Blake",FF,2020,92.7,93.2,6.3,hit_into_play,2230,0.15,0.9,1
"Anderson, Ian",FF,2020,94.9,96.5,7.2,foul,1965,,,
"Nelson, Nick",FF,2020,96.0,95.9,6.4,hit_into_play,2122,0.015,0,1
"Petit, Yusmeiro",FC,2020,86.0,86.9,6.7,hit_into_play,2158,0.85,1.25,1
"Hendriks, Liam",FF,2020,96.8,97.7,6.8,swinging_strike,2475,,0,1
"Kintzler, Brandon",SI,2020,92.3,92.3,6.3,hit_into_play,1850,0.856,0.9,1
"Jansen, Kenley",SI,2020,90.7,92.6,7.5,foul,2243,,,
"Diekman, Jake",SI,2020,95.3,95.4,6.4,hit_into_play,2135,0.06,0,1
"Jansen, Kenley",FC,2020,88.5,90.4,7.4,foul,2544,,,
"Raley, Brooks",FC,2020,89.5,88.8,5.5,foul,2631,,,
"López, Pablo",FC,2020,91.0,91.4,6.5,hit_into_play,2278,0.414,0,1
"Diekman, Jake",FF,2020,96.3,96.3,6.4,foul,2288,,,
"Matzek, Tyler",FF,2020,96.0,95.7,6.3,foul,2456,,,
"Bleier, Richard",FC,2020,89.5,90.7,7,foul,1943,,,
"Curtiss, John",FF,2020,95.7,95.8,6.5,foul,2340,,,
"Treinen, Blake",SI,2020,97.7,96.2,5.7,foul,2170,,,
"Hendriks, Liam",FF,2020,97.0,98,6.7,foul,2477,,,
"Graterol, Brusdar",SI,2020,100.5,99.2,5.6,hit_into_play,2011,0.174,0,1
"Altavilla, Dan",FF,2020,99.2,97.9,5.6,hit_into_play,2081,0.138,0,1
"Luzardo, Jesús",FF,2020,97.6,96.3,5.6,hit_into_play,2555,0.006,0,1
"Pagán, Emilio",FC,2020,87.2,88.8,7.1,hit_into_play,2279,0.26,0,1
"Morton, Charlie",FC,2020,90.0,90.4,6.3,hit_into_play,2356,0.105,0,1
"Diekman, Jake",FF,2020,96.2,96.5,6.4,hit_into_play,2185,0.228,0.9,1
"Treinen, Blake",SI,2020,97.2,96.2,5.8,foul,2181,,,
"Matzek, Tyler",FF,2020,97.1,97.7,6.7,foul,2558,,,
"Petit, Yusmeiro",FC,2020,85.4,86.9,6.9,hit_into_play,2126,0.138,0.9,1
"King, Michael",SI,2020,94.0,93.6,6.2,foul,2292,,,
"Urquidy, José",FF,2020,94.8,94.3,5.8,foul,2170,,,
"Anderson, Ian",FF,2020,95.1,96.5,7.1,swinging_strike,1950,,0,1
"Pagán, Emilio",FF,2020,96.2,96.3,6.3,hit_into_play,2368,0.006,0,1
"Kershaw, Clayton",FF,2020,92.8,92.5,6.4,swinging_strike,2499,,,
"Hendriks, Liam",FF,2020,97.2,98.2,6.8,foul_tip,2471,,,
"Bleier, Richard",FC,2020,88.0,88.7,6.8,swinging_strike,1901,,,
"Kintzler, Brandon",SI,2020,92.2,92.1,6.3,hit_into_play,1924,0.216,0,1
"López, Pablo",FF,2020,92.8,93.2,6.5,swinging_strike,2025,,,
"Nelson, Nick",FF,2020,95.3,94.9,6.4,foul,2112,,,
"Treinen, Blake",FC,2020,93.3,92.6,5.6,hit_into_play,2497,0.036,0,1
"Altavilla, Dan",FF,2020,99.1,97.5,5.4,foul,2197,,,
"Pomeranz, Drew",FF,2020,94.7,93,5.4,hit_into_play,2469,0.207,0.9,1
"Pagán, Emilio",FC,2020,87.6,88.4,6.7,foul,2106,,,
"Kershaw, Clayton",FF,2020,92.8,92.3,6.1,swinging_strike,2518,,0,1
"Urquidy, José",FF,2020,93.9,93.1,5.8,foul,3063,,,
"Green, Chad",FF,2020,95.1,95.4,6.6,foul,2444,,,
"Kintzler, Brandon",SI,2020,92.3,92.3,6.3,foul,1980,,,
"Boxberger, Brad",FF,2020,91.9,91,5.8,hit_into_play,2280,0.252,0,1
"Curtiss, John",FF,2020,94.6,95.2,6.6,hit_into_play,2240,0.006,0,1
"Nelson, Nick",FF,2020,97.9,97.6,6.4,hit_into_play,2271,0.271,0.9,1
"Pomeranz, Drew",FF,2020,94.7,93,5.4,hit_into_play,2484,0.647,0,1
"Petit, Yusmeiro",FF,2020,89.9,90.8,6.7,foul,2138,,,
"Altavilla, Dan",FF,2020,97.5,96.1,5.4,swinging_strike,2257,,,
"Davies, Zach",SI,2020,88.5,88.4,6.1,hit_into_play,2036,0.59,0,1
"Anderson, Ian",FF,2020,95.6,96.9,7.2,foul,2017,,,
"Hendriks, Liam",FF,2020,96.7,97.5,6.7,foul_tip,2409,,0,1
"McClanahan, Shane",FF,2020,95.7,96,6.5,hit_into_play,2246,0.142,0,1
"Treinen, Blake",FC,2020,94.2,93.5,5.6,foul_tip,2473,,,
"Raley, Brooks",FC,2020,89.8,89.3,5.7,hit_into_play,2631,0.008,0,1
"Melancon, Mark",FC,2020,92.4,92.1,6.1,swinging_strike,2419,,,
"Luzardo, Jesús",FF,2020,96.6,95.2,5.5,foul,2506,,,
"O'Day, Darren",SI,2020,86.7,87.4,6.9,swinging_strike,2452,,,
"Pagán, Emilio",FF,2020,95.9,96.2,6.4,foul,2303,,,
"Green, Chad",FF,2020,96.7,96.6,6.5,hit_into_play,2668,0.734,0.9,1
"Morton, Charlie",FC,2020,88.5,88.9,6.3,hit_into_play,2432,0.376,0,1
"Jansen, Kenley",SI,2020,93.7,95.4,7.3,swinging_strike,2360,,0,1
"Petit, Yusmeiro",FC,2020,85.3,86.6,6.9,foul,2057,,,
"Graterol, Brusdar",SI,2020,97.7,96.6,5.6,hit_into_play,2008,0.341,0,1
"Matzek, Tyler",FF,2020,95.8,95.9,6.5,foul,2496,,,
"Bleier, Richard",SI,2020,90.6,91.5,7,hit_into_play,2009,0.098,0,1
"Jansen, Kenley",SI,2020,92.5,94.6,7.3,foul,2338,,,
"Raley, Brooks",FC,2020,89.2,88.6,5.6,foul,2637,,,
"Anderson, Ian",FF,2020,95.1,95.8,6.9,foul,2045,,,
"Urquidy, José",FF,2020,93.2,93,5.9,hit_into_play,2289,0.006,0,1
"Hendriks, Liam",FF,2020,97.8,98.3,6.6,foul,2608,,,
"Kershaw, Clayton",FF,2020,92.2,92,6.3,foul,2423,,,
"Smith, Will",FF,2020,94.2,94.5,6.4,hit_into_play,2268,0.266,0,1
"Graterol, Brusdar",SI,2020,99.3,98.4,5.7,hit_into_play,1955,1.709,0,1
"Kershaw, Clayton",FF,2020,92.6,92.2,6.2,hit_into_play,2545,0.006,0,1
"Bleier, Richard",SI,2020,89.8,90.7,6.9,foul,1949,,,
"Boxberger, Brad",FF,2020,91.3,90.2,5.7,swinging_strike,2400,,,
"Urquidy, José",FF,2020,92.8,92.4,5.8,foul,1432,,,
"Hendriks, Liam",FF,2020,96.6,97.1,6.5,swinging_strike,2489,,,
"Curtiss, John",FF,2020,94.6,95,6.6,hit_into_play,2261,0.431,0.9,1
"Valdez, Framber",FF,2020,95.2,95.5,6.1,foul,2411,,,
"Valdez, Framber",SI,2020,92.7,92.9,6,foul,2262,,,
"Buehler, Walker",FF,2020,97.9,98.3,6.6,hit_into_play,2564,0.203,0,1
"Valdez, Framber",SI,2020,93.8,93.2,5.9,foul,2323,,,
"Buehler, Walker",FF,2020,96.9,96.8,6.2,foul,2535,,,
"Alcantara, Sandy",SI,2020,97.5,96.5,6,swinging_strike,2396,,,
"Buehler, Walker",FF,2020,98.3,97.8,6.1,foul,2552,,,
"Alcantara, Sandy",SI,2020,96.7,95.8,5.8,hit_into_play,2439,0.066,0.9,1
"Glasnow, Tyler",FF,2020,98.4,100.4,7.3,foul,2261,,,
"Buehler, Walker",FF,2020,97.5,97.2,6.3,foul,2759,,,
"Alcantara, Sandy",FF,2020,97.6,97.1,6.2,swinging_strike,2338,,,
"Valdez, Framber",SI,2020,92.1,91.3,5.8,hit_into_play,2169,0.209,0,1
"Buehler, Walker",FF,2020,97.6,97.2,6.1,hit_into_play,2481,0.847,0.9,1
"Glasnow, Tyler",FF,2020,98.0,99.4,7.2,foul,2476,,,
"Alcantara, Sandy",FF,2020,96.3,95.6,6.2,foul_tip,2326,,,
"Buehler, Walker",FF,2020,98.2,97.8,6.1,swinging_strike,2810,,,
"Alcantara, Sandy",FF,2020,97.2,97.2,6.3,foul,2240,,,
"Valdez, Framber",SI,2020,94.9,94.7,5.9,hit_into_play,2286,0.03,0,1
"Glasnow, Tyler",FF,2020,98.2,100.5,7.2,foul,2287,,,
"Alcantara, Sandy",SI,2020,96.6,95.5,5.8,foul,2284,,,
"Buehler, Walker",FF,2020,98.3,97.6,6,foul,2897,,,
"Alcantara, Sandy",SI,2020,96.1,96,6.3,hit_into_play,2408,0.45,0,1
"Glasnow, Tyler",FF,2020,95.5,97.4,7.2,foul,2012,,,
"Valdez, Framber",SI,2020,94.0,94.1,6,hit_into_play,2243,0.264,0,1
"Glasnow, Tyler",FF,2020,96.1,97.5,7.2,foul,2547,,,
"Alcantara, Sandy",FF,2020,97.8,97.1,6.1,foul,2367,,,
"Buehler, Walker",FF,2020,97.6,97.8,6.4,foul,2700,,,
"Alcantara, Sandy",SI,2020,97.8,97.2,6,hit_into_play,2417,0.861,0.9,1
"Buehler, Walker",FF,2020,96.3,96.5,6.4,swinging_strike,2587,,,
"Alcantara, Sandy",FF,2020,99.0,98.3,6.1,foul,2261,,,
"Buehler, Walker",FF,2020,96.3,93.9,4.8,swinging_strike,2461,,,
"Alcantara, Sandy",FF,2020,98.1,97.5,6.1,swinging_strike,2400,,,
"Fried, Max",FF,2020,92.5,92.6,6.2,hit_into_play,1932,0.691,1.25,1
"Valdez, Framber",SI,2020,92.9,92.5,6,hit_into_play,2229,0.294,0,1
"Fried, Max",FF,2020,94.3,94.6,6.4,foul,2036,,,
"Buehler, Walker",SI,2020,98.4,98.1,6.1,foul,2383,,,
"Fried, Max",FF,2020,93.4,93.8,6.5,hit_into_play,1947,0.683,0,1
"Manaea, Sean",SI,2020,91.4,93,7.2,hit_into_play,1864,0.812,2,1
"Valdez, Framber",SI,2020,93.4,92.8,6.1,foul,2265,,,
"Glasnow, Tyler",FF,2020,97.0,99.2,7.6,hit_into_play,2247,1.869,2,1
"Buehler, Walker",FF,2020,97.5,97.5,6.3,swinging_strike,2523,,,
"Alcantara, Sandy",SI,2020,98.0,98.2,6.6,swinging_strike,2528,,0,1
"Happ, J.A.",SI,2020,89.5,89,6,hit_into_play,2211,0.316,0,1
"Glasnow, Tyler",FF,2020,96.4,98,7.4,swinging_strike,2320,,,
"Fried, Max",SI,2020,91.8,91.8,6.3,swinging_strike,1849,,,
"Manaea, Sean",SI,2020,90.4,91.4,6.8,hit_into_play,1751,0.305,0,1
"Happ, J.A.",FF,2020,92.5,92.2,6.2,hit_into_play,2482,0.7,0,1
"Valdez, Framber",SI,2020,95.2,94.1,5.8,hit_into_play,2270,0.276,0,1
"Manaea, Sean",SI,2020,90.7,92.7,7.3,hit_into_play,1842,0.522,0,1
"Fried, Max",FF,2020,90.9,91,6.4,hit_into_play,2027,0.249,0,1
"Happ, J.A.",SI,2020,88.1,88.3,6.3,foul,2192,,,
"Buehler, Walker",FF,2020,97.7,97.7,6.2,foul_tip,2452,,0,1
"Happ, J.A.",SI,2020,89.2,89.3,6.3,foul,2188,,,
"Fried, Max",FF,2020,96.8,96.4,6,hit_into_play,2149,0.324,0,1
"Fried, Max",FF,2020,95.3,95.5,6.4,swinging_strike,2072,,,
"Alcantara, Sandy",FF,2020,98.5,97.7,6.1,foul,2394,,,
"Valdez, Framber",SI,2020,93.8,93.6,6,hit_into_play,2185,0.053,0,1
"Happ, J.A.",FF,2020,91.9,91.4,6.2,foul,2375,,,
"Alcantara, Sandy",FF,2020,98.4,98.5,6.4,foul,2407,,,
"Fried, Max",SI,2020,92.8,92.5,6.2,foul,1763,,,
"Alcantara, Sandy",FF,2020,98.3,97.9,6.3,foul,2355,,,
"Glasnow, Tyler",FF,2020,100.4,102,7.4,hit_into_play,2565,0.072,0.9,1
"Manaea, Sean",SI,2020,90.8,93,7.4,foul,1862,,,
"Alcantara, Sandy",FF,2020,96.8,96.3,6.1,foul_tip,2368,,,
"Buehler, Walker",FC,2020,92.8,93.2,6.1,swinging_strike,2799,,,
"Happ, J.A.",SI,2020,89.6,89.1,6.1,foul,2256,,,
"Valdez, Framber",FF,2020,94.0,93.8,5.8,hit_into_play,2294,0.156,0.9,1
"Manaea, Sean",SI,2020,91.5,92.4,7,foul,1875,,,
"Valdez, Framber",SI,2020,94.2,93.7,6,foul,2246,,,
"Buehler, Walker",FF,2020,98.5,98.1,6.3,swinging_strike,2735,,0,1
"Manaea, Sean",SI,2020,91.6,92.8,7,hit_into_play,1879,0.288,0.9,1
"Fried, Max",FF,2020,94.6,95.1,6.4,hit_into_play,2125,0.852,0.9,1
"Alcantara, Sandy",FF,2020,96.1,95.6,6.1,swinging_strike,2272,,,
"Happ, J.A.",SI,2020,88.9,88.8,6.2,hit_into_play,2196,0.006,0,1
"Happ, J.A.",SI,2020,88.9,88.7,6.2,foul,2103,,,
"Valdez, Framber",SI,2020,92.4,92.5,6.1,hit_into_play,2220,1.861,2,1
"Glasnow, Tyler",FF,2020,100.4,102.2,7.5,hit_into_play,2414,0.072,0,1
"Buehler, Walker",FF,2020,97.8,97.1,6.1,foul_tip,2776,,0,1
"Buehler, Walker",FF,2020,98.6,98.4,6.5,swinging_strike,2813,,,
"Manaea, Sean",SI,2020,90.3,91.6,7.1,hit_into_play,1793,1.118,1.25,1
"Valdez, Framber",FF,2020,92.4,92.3,5.9,hit_into_play,2147,0.018,0,1
"Alcantara, Sandy",FF,2020,97.4,96.4,6,foul,2276,,,
"Fried, Max",FF,2020,95.1,94.7,6.2,foul,2188,,,
"Happ, J.A.",SI,2020,89.0,88.7,6.2,hit_into_play,2278,0.108,0.9,1
"Buehler, Walker",FF,2020,98.6,98.4,6.4,foul,2755,,,
"Happ, J.A.",SI,2020,88.4,88.2,6.1,hit_into_play,2181,1.142,2,1
"Alcantara, Sandy",FF,2020,96.9,95.9,6,hit_into_play,2230,0.876,1.25,1
"Manaea, Sean",SI,2020,91.2,92.6,7.3,hit_into_play,1798,0.028,0,1
"Glasnow, Tyler",FF,2020,97.4,99,7.3,foul,2339,,,
"Fried, Max",FF,2020,94.6,95.1,6.4,hit_into_play,2177,0.138,0.9,1
"Manaea, Sean",SI,2020,92.2,94,7.2,foul,1851,,,
"Alcantara, Sandy",FF,2020,97.0,96.1,6.1,swinging_strike,2369,,,
"Alcantara, Sandy",FF,2020,96.6,95.9,6.2,hit_into_play,2313,0.006,0,1
"Happ, J.A.",SI,2020,86.7,86.2,6.1,foul,2136,,,
"Fried, Max",FF,2020,95.2,95.4,6.4,foul,2130,,,
"Glasnow, Tyler",FF,2020,100.4,102.7,7.5,swinging_strike,2445,,0,1
"Valdez, Framber",FF,2020,91.7,91.4,6,foul,2279,,,
"Manaea, Sean",SI,2020,90.5,92,7,swinging_strike,1828,,0,1
"Alcantara, Sandy",FF,2020,98.4,97.5,5.9,hit_into_play,2287,0.151,0,1
"Valdez, Framber",SI,2020,93.7,93.1,5.9,hit_into_play,2345,0.03,0,1
"Weathers, Ryan",FF,2020,95.5,94.4,5.7,hit_into_play,1973,0,0,1
"Buehler, Walker",FF,2020,97.5,97.1,6.2,swinging_strike,2602,,,
"Alcantara, Sandy",FF,2020,97.0,96.6,6.3,foul,2248,,,
"Minor, Mike",FF,2020,92.5,92.1,5.9,hit_into_play,2579,0.305,0,1
"Fried, Max",SI,2020,94.2,94.2,6.3,hit_into_play,1901,0.148,0,1
"Glasnow, Tyler",FF,2020,99.0,101.2,7.5,foul,2426,,,
"Richards, Garrett",FF,2020,93.5,92.9,6,hit_into_play,2507,0.694,1.25,1
"García, Deivi",FF,2020,91.5,92.4,6.9,hit_into_play,1998,0.024,0,1
"May, Dustin",SI,2020,98.9,98.5,6.3,swinging_strike,2391,,,
"Manaea, Sean",SI,2020,91.7,92.8,7.1,hit_into_play,1826,0.142,0.9,1
"Weathers, Ryan",FF,2020,96.4,94.8,5.6,swinging_strike,2024,,,
"Fried, Max",SI,2020,93.8,93.9,6.4,swinging_strike,1922,,,
"Alcantara, Sandy",FF,2020,97.6,96.7,6.1,swinging_strike,2293,,0,1
"Martin, Chris",SI,2020,93.6,93.3,6.2,foul,2242,,,
"Weathers, Ryan",FF,2020,95.7,94.3,5.5,swinging_strike,1948,,0,1
"Manaea, Sean",SI,2020,91.2,93.3,7.3,hit_into_play,1967,0.261,0,1
"Martin, Chris",SI,2020,94.1,94,6.4,foul,2142,,,
"Alcantara, Sandy",FF,2020,96.7,96.3,6.2,foul_tip,2251,,,
"Minor, Mike",FF,2020,93.1,92.3,5.6,hit_into_play,2616,0.122,0,1
"García, Deivi",FF,2020,94.7,95.7,7,foul,2206,,,
"Weathers, Ryan",FF,2020,94.8,93.9,5.9,foul,1951,,,
"Castillo, Diego",SI,2020,96.5,95,5.3,foul,1975,,,
"Martin, Chris",SI,2020,94.3,93.8,6.3,swinging_strike,2203,,,
"Alcantara, Sandy",SI,2020,97.1,96.5,6.1,foul,2335,,,
"Valdez, Framber",FF,2020,92.7,92.5,5.9,foul,2402,,,
"Minor, Mike",FF,2020,92.4,92.1,5.8,foul,2622,,,
"Clevinger, Mike",FC,2020,85.4,86.1,6.7,hit_into_play,2669,0.706,0,1
"Anderson, Nick",FF,2020,96.0,95.4,6.1,hit_into_play,2190,0.89,0,1
"Martin, Chris",SI,2020,94.5,94.7,6.5,hit_into_play,2131,0.913,0.9,1
"Fried, Max",FF,2020,95.0,94.9,6.1,swinging_strike,2153,,0,1
"Happ, J.A.",SI,2020,89.3,89.1,6.2,foul,2223,,,
"Fairbanks, Pete",FF,2020,98.9,99.9,6.8,hit_into_play,2571,0.589,0.9,1
"Fried, Max",FF,2020,94.9,95.3,6.3,foul,2203,,,
"Loaisiga, Jonathan",SI,2020,96.4,96.5,6.4,swinging_strike,2304,,0,1
"Weathers, Ryan",SI,2020,95.5,94.1,5.5,foul,2132,,,
"Valdez, Framber",SI,2020,93.2,93.2,6,foul,2215,,,
"Manaea, Sean",SI,2020,92.3,93.7,7.1,hit_into_play,1839,0.078,0,1
"Fairbanks, Pete",FF,2020,98.8,100,6.9,swinging_strike,2500,,0,1
"Valdez, Framber",FF,2020,93.2,92.8,5.7,foul,2166,,,
"Manaea, Sean",SI,2020,92.3,94.2,7.3,hit_into_play,1984,0.02,0,1
"Fried, Max",FF,2020,94.9,94.6,6.1,swinging_strike,2163,,,
"Buehler, Walker",FF,2020,97.9,98.2,6.4,hit_into_play,2427,0.627,0,1
"Martin, Chris",SI,2020,95.0,94.9,6.4,foul,2117,,,
"Happ, J.A.",SI,2020,89.9,89.7,6.1,foul,2164,,,
"Anderson, Nick",FF,2020,96.7,96.1,6.1,foul,2095,,,
"Alcantara, Sandy",FF,2020,97.0,96.4,6.1,foul,2130,,,
"Fairbanks, Pete",FF,2020,99.1,100.3,6.9,swinging_strike,2453,,,
"Clevinger, Mike",FC,2020,85.4,86.2,6.5,foul,2617,,,
"Stanek, Ryne",FF,2020,97.3,96.4,6,foul,2331,,,
"Johnson, Pierce",SI,2020,94.7,94.1,6,foul_tip,2310,,0,1
"Happ, J.A.",SI,2020,89.6,89.4,6.1,foul,2303,,,
"Fairbanks, Pete",FF,2020,99.0,100.6,7,swinging_strike,2470,,,
"García, Deivi",FF,2020,93.7,94.3,6.9,hit_into_play,2031,0.903,2,1
"Minor, Mike",FF,2020,91.4,91.1,5.8,hit_into_play,2601,0,0,1
"Hill, Tim",SI,2020,90.5,91.8,7.2,swinging_strike,1778,,0,1
"Minor, Mike",FF,2020,91.9,91.4,5.7,foul,2593,,,
"Alcantara, Sandy",FF,2020,96.0,94.8,5.9,hit_into_play,2203,0.054,0,1
"Pressly, Ryan",FF,2020,95.0,94.9,6.2,foul,2553,,,
"Hill, Tim",SI,2020,88.6,89.4,7,foul,1746,,,
"Fried, Max",FF,2020,93.9,94,6.3,foul,2171,,,
"Fairbanks, Pete",FF,2020,99.1,100.4,7,swinging_strike,2439,,0,1
"Stanek, Ryne",FF,2020,97.3,96.3,5.9,foul,2370,,,
"Weathers, Ryan",FF,2020,96.0,94.7,5.6,foul,2100,,,
"May, Dustin",FC,2020,90.4,91,6.5,hit_into_play,2846,0.438,0,1
"Alcantara, Sandy",FF,2020,97.8,97,6.1,foul_tip,2272,,0,1
"Buehler, Walker",FF,2020,98.7,98.5,6.2,swinging_strike,2730,,,
"Glasnow, Tyler",FF,2020,100.7,102.4,7.5,swinging_strike,2439,,,
"Treinen, Blake",SI,2020,97.1,96.2,5.7,hit_into_play,2197,0.198,0,1
"Stanek, Ryne",FF,2020,97.0,96.1,6,swinging_strike,2256,,,
"Hill, Tim",SI,2020,90.7,91.4,7.1,foul,1937,,,
"Richards, Garrett",FF,2020,94.1,93.6,6,foul,2606,,,
"Loaisiga, Jonathan",SI,2020,95.6,95.4,6.4,foul,2347,,,
"Happ, J.A.",FF,2020,93.0,92,6.1,hit_into_play,2410,1.4,2,1
"Alcantara, Sandy",FF,2020,97.5,96.7,6.2,swinging_strike,2307,,,
"Trivino, Lou",SI,2020,96.6,97.2,6.3,hit_into_play,2194,0.217,0,1
"Fairbanks, Pete",FF,2020,98.4,99.4,6.8,foul,2451,,,
"Happ, J.A.",FF,2020,91.9,90.9,6.1,foul_tip,2414,,,
"Martin, Chris",SI,2020,95.0,94.6,6.4,hit_into_play,2068,0.006,0,1
"Manaea, Sean",SI,2020,92.3,93.9,7.2,hit_into_play,1924,0.31,0,1
"Clevinger, Mike",FC,2020,86.0,86.9,6.8,swinging_strike,2733,,0,1
"Glasnow, Tyler",FF,2020,99.5,101.4,7.3,foul,2336,,,
"Martin, Chris",FF,2020,94.1,93.9,6.4,swinging_strike,2018,,,
"Pressly, Ryan",FF,2020,96.1,96.2,6.2,hit_into_play,2488,0.193,0,1
"May, Dustin",FC,2020,90.7,91.7,6.6,foul,2653,,,
"Loaisiga, Jonathan",FF,2020,97.0,97.2,6.4,foul,2379,,,
"Anderson, Nick",FF,2020,95.9,95.6,6.3,hit_into_play,2062,0.036,0,1
"Weathers, Ryan",FF,2020,94.6,93,5.4,foul_tip,2132,,,
"Stammen, Craig",SI,2020,92.5,93.1,6.6,hit_into_play,2157,0.404,0,1
"Buehler, Walker",FC,2020,93.1,93.9,6.5,foul,2906,,,
"Castillo, Diego",SI,2020,97.0,96,5.5,foul,2036,,,
"Fried, Max",SI,2020,92.8,93,6.3,hit_into_play,1896,1.942,2,1
"Treinen, Blake",FC,2020,93.7,92.5,5.5,foul,2644,,,
"Trivino, Lou",FC,2020,89.0,89.4,6.4,swinging_strike,2516,,,
"Glasnow, Tyler",FF,2020,100.7,102,7.1,foul,2446,,,
"May, Dustin",SI,2020,99.2,99.3,6.3,hit_into_play,2371,0.034,0,1
"Minor, Mike",FF,2020,93.4,92.2,5.7,foul,2748,,,
"Martin, Chris",SI,2020,93.4,93.3,6.4,foul,1974,,,
"Anderson, Nick",FF,2020,95.5,95.5,6.2,foul,2155,,,
"Happ, J.A.",SI,2020,90.2,89.6,6.2,swinging_strike,2136,,0,1
"González, Victor",SI,2020,96.0,95.9,6.3,hit_into_play,2170,0.176,0,1
"Valdez, Framber",FF,2020,95.7,95.7,5.8,hit_into_play,2390,0.177,0,1
"Glasnow, Tyler",FF,2020,99.2,100.5,7.1,foul,2329,,,
"Stammen, Craig",SI,2020,92.4,92.3,6.3,swinging_strike,2146,,0,1
"Fairbanks, Pete",FF,2020,98.0,98.9,6.9,foul,2425,,,
"Fried, Max",FF,2020,94.9,94.9,6.3,swinging_strike,2092,,0,1
"Anderson, Nick",FF,2020,97.1,96.9,6.2,foul,2280,,,
"Treinen, Blake",SI,2020,96.7,95.7,5.8,hit_into_play,2246,0.491,0,1
"Weathers, Ryan",SI,2020,94.1,93.1,5.7,hit_into_play,1968,0.292,0,1
"Paredes, Enoli",FF,2020,94.3,94.4,6.2,hit_into_play,2257,0.241,0,1
"Petit, Yusmeiro",FC,2020,84.9,86.4,7,hit_into_play,2038,0.162,0,1
"Patiño, Luis",FF,2020,95.3,96.2,6.8,hit_into_play,2555,0.983,0,1
"Matzek, Tyler",FF,2020,96.4,96.5,6.4,swinging_strike,2428,,,
"Stanek, Ryne",FF,2020,98.2,97.4,6,swinging_strike,2347,,,
